filename,width,height,class,xmin,ymin,xmax,ymax
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,motorbike,1843,823,1965,1015
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,motorbike,2430,1010,2598,1296
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,250,641,460,767
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,motorbike,2024,1586,2290,2081
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,244,453,387,541
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,486,654,715,820
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,474,583,672,718
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,2597,1232,3301,1903
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,2025,423,2433,897
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,683,328,901,546
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00091_train_p_day_20210416_689.jpg,4096,2160,car,5,941,833,1897
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_11.jpg,1920,1080,car,291,309,381,389
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,685,385,801,458
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1521,503,1657,596
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1432,516,1487,616
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1233,460,1330,537
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1279,476,1390,540
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1041,430,1145,495
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,1146,438,1225,516
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,656,358,747,450
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,350,337,436,399
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,445,370,471,418
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,601,402,630,460
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,210,562,291,680
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,205,809,357,1051
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,motorbike,975,418,1068,476
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,642,454,863,636
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,735,535,1009,740
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,1122,588,1590,882
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,474,343,561,401
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,773,361,916,485
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00049_train_p_day_20210416_85.jpg,1920,1080,car,542,327,635,424
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_18.jpg,1920,1080,car,295,311,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,car,1041,633,1748,1003
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,car,213,774,735,1004
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,motorbike,193,425,406,807
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,motorbike,387,133,783,446
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,motorbike,168,50,440,245
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,motorbike,443,44,791,287
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,motorbike,32,206,354,423
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_1072.jpg,1920,1012,car,1670,346,1918,774
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_89.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_45.jpg,1920,1080,car,295,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,251,692,575,984
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,110,375,287,531
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,1,374,110,498
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,358,287,460,365
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,218,283,322,360
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_760.jpg,1920,1080,car,53,182,229,341
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,122,78,283,266
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,17,190,335,410
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,3,99,173,313
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,215,49,435,221
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,182,14,468,189
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,422,230,779,446
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,396,129,920,411
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,1082,78,1213,309
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00022_train_p_day_20210416_80.jpg,1920,1012,motorbike,469,40,811,248
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,car,161,709,579,945
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,863,672,940,767
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,938,647,998,737
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,937,706,1085,807
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,1150,644,1239,746
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,718,676,800,807
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,1566,556,1634,617
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00027_train_p_day_20210416_8.jpg,1920,1080,motorbike,1406,558,1453,617
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,car,340,236,426,295
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,car,203,324,321,424
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,motorbike,614,430,750,531
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,motorbike,397,426,445,532
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,motorbike,611,609,719,793
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,car,1404,298,1880,551
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_10254.jpg,1920,1080,car,369,448,787,675
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,2358,868,2616,1077
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,2050,202,2135,274
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,1533,335,1694,474
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,1283,353,1446,495
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,748,492,812,601
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,240,1623,651,2102
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,1625,1023,1799,1326
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,2097,779,2249,1017
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,motorbike,342,761,583,937
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,1023,228,1240,439
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,7,327,658,779
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2100.jpg,4096,2160,car,1948,95,2058,230
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_4.jpg,1920,1080,car,5,478,103,606
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_4.jpg,1920,1080,car,294,311,383,385
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,1370,511,1484,618
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,1651,698,1881,901
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,452,1716,1051,2042
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,1144,914,1530,1191
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,1184,769,1434,971
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,1569,525,1689,636
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_283.jpg,3072,2048,car,700,962,1371,1737
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_57.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_22.jpg,1920,1080,car,294,312,380,388
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_64.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,car,1272,585,1491,779
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,car,1672,527,1873,714
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,car,1682,326,1765,417
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,car,1663,282,1742,330
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,tricar,1511,452,1632,611
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,motorbike,1026,1060,1211,1345
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,motorbike,1223,725,1441,871
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,motorbike,1261,691,1469,830
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,motorbike,2110,732,2365,892
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_187.jpg,2560,1440,motorbike,2090,707,2290,827
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1136.jpg,4096,2160,motorbike,2149,1515,2431,2090
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1136.jpg,4096,2160,car,2,608,730,1474
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00094_train_p_day_20210416_1136.jpg,4096,2160,car,556,295,1092,616
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_102.jpg,1920,1080,car,291,309,381,389
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,151,496,616,992
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,1232,431,1724,736
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,1013,337,1287,508
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,886,259,1082,394
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,922,163,1033,248
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,728,186,844,270
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,654,139,728,210
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,783,151,867,213
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,869,152,937,201
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,358,197,463,291
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,379,147,459,214
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,tricar,694,224,815,406
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,tricar,473,303,613,476
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_none_train_p_day_20210703_4201.jpg,1906,1080,car,694,160,770,234
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,motorbike,2358,869,2612,1087
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,car,2051,302,2174,395
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,motorbike,1422,1620,1688,2095
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,motorbike,2784,637,3008,815
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,car,901,263,2735,727
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,car,7,313,1598,853
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00096_train_p_day_20210416_2163.jpg,4096,2160,car,1822,71,1928,200
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_85.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_6968.jpg,1920,1080,car,1149,310,1458,417
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_6968.jpg,1920,1080,motorbike,1163,504,1276,688
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_6968.jpg,1920,1080,car,966,240,1358,404
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_6968.jpg,1920,1080,car,1582,265,1858,394
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_6968.jpg,1920,1080,car,1416,184,1763,372
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,motorbike,1772,1435,2019,1882
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,car,520,449,645,539
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,car,8,471,235,687
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,motorbike,3122,832,3377,1024
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,car,1422,839,2143,1104
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,motorbike,2493,845,3257,1212
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,car,213,521,410,676
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_28.jpg,4096,2192,car,201,1446,971,2186
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00092_train_p_day_20210416_63.jpg,4096,2160,motorbike,2537,1368,2890,2133
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_79.jpg,1920,1080,car,294,309,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_30.jpg,1920,1080,car,295,310,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_110.jpg,1920,1080,car,291,309,381,389
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_111.jpg,1920,1080,car,291,309,381,389
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_111.jpg,1920,1080,car,396,507,593,671
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_111.jpg,1920,1080,car,47,511,243,703
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_5810.jpg,1920,1080,motorbike,783,406,878,536
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_5810.jpg,1920,1080,car,180,261,281,334
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_5810.jpg,1920,1080,car,1147,285,1441,411
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_5810.jpg,1920,1080,car,2,293,347,687
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_5810.jpg,1920,1080,car,759,212,1100,325
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,motorbike,782,332,910,473
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,motorbike,819,307,979,434
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,motorbike,1423,126,1451,176
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,motorbike,1495,810,1903,1075
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,car,1764,129,1877,193
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00057_train_p_day_20210416_54.jpg,1920,1080,motorbike,1241,356,1468,503
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_17.jpg,1920,1080,car,295,311,379,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,car,103,245,205,327
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,car,165,223,228,275
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,car,233,685,573,996
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,car,1293,393,1628,524
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,motorbike,646,587,754,734
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,car,386,202,456,269
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00068_train_p_day_20210416_9564.jpg,1920,1080,motorbike,986,401,1122,490
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_63.jpg,1920,1080,car,296,309,378,387
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_10.jpg,1920,1080,car,291,309,381,389
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,1085,701,1235,923
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,804,634,972,888
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,345,557,572,739
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,0,394,418,572
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,350,299,431,359
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,418,304,519,357
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,505,302,597,377
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,597,302,685,375
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,680,302,756,373
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,1098,286,1383,416
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,1005,283,1253,403
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,601,562,834,772
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,208,604,486,824
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,motorbike,1792,460,1898,569
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,1563,300,1770,399
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,1313,303,1672,475
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_00097_train_p_day_20210416_2412.jpg,1920,1080,car,1354,171,1867,382
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,1633,657,1829,836
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,1571,607,1731,755
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,motorbike,2645,1273,2939,1622
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,1333,879,1639,1247
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,1719,832,1937,1053
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,1773,863,2069,1160
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,417,1688,1012,2043
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0006_train_p_day_20210416_1812.jpg,3072,2048,car,811,821,1300,1427
/project/train/src_repo/dataset/images/train/vehicle_public_roads_avenue_0001_train_p_day_20210416_71.jpg,1920,1080,car,296,309,378,387
